Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Cote d'Ivoire,CIV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.15401249077306,-2.73052647441901,-4.72586658630681,3.18503822575397,0.996065564854788,2.81557859252327,1.10142976793477,4.7826659787672,3.60332156667053,6.84804939907013,-5.37044724000579,7.62041176451649,10.7602131311256,9.37199994240375,7.19494942728191,7.17275963956332,7.41076242592504,4.84314605889178,6.72137167584978,0.699728593494228
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.11123487893718,5.80332851682508,5.56837267108266,4.17048487309191,4.32707652205913,5.0814659040727,5.04888620876034,1.96859009281911,-6.81395617789426,-1.33408152400571,-0.0977514527446601,-2.25374558078583,-0.125449826211494,-0.5571501973061,2.32317515803855,3.46112947356767,3.28095812140658,2.90468149344008,3.10043911443758,-8.31164257884687
Cuba,CUB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.18502990449461,1.42482126141282,3.79274022304334,5.77053807021559,11.2016564219094,12.0658631129953,7.26213696647943,4.11682804164681,1.4513054307407,2.39035229650723,2.80230083647626,3.01490028898772,2.74760256257211,1.04757663187654,4.4383335888395,0.512843095700745,1.80979177212284,2.24794854086232,-0.163087223606624,-10.9490846048862
Curacao,CUW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.695753704098053,0.397065216763636,0.288186681651752,0.208461073109362,0.676425345201665,1.63593468987035,2.46996322836787,2.18804308019168,-0.531308242338184,0.0823066088131412,0.50845748203723,-0.34895082430242,-0.635696907591139,-0.637397373327133,0.458151544160046,-1.06770848655277,-1.2762081008495,-2.10411133101029,-3.20613219619177,-18.4384703505393
Cyprus,CYP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.95256054086292,3.72295649883057,2.6232861229859,5.02634392575987,4.85300383835666,4.71382866563106,5.09806845261184,3.6468119905756,-2.01526235906867,2.28354499702917,0.416712762832276,-3.44738142393619,-6.58747695700073,-1.77606181111089,3.41892299033393,6.57359100513114,5.75083246014417,6.27166730438427,5.87559123003267,-3.22063433575047
Czechia,CZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.91721954577413,1.51345948276807,3.30083683069202,4.73633970443348,6.37502885831655,6.62317298453949,5.48882596113995,2.61226805242944,-4.79832416832794,2.71466511501851,1.77238083691023,-0.770668176495519,-0.0418124078092319,2.24521218606488,4.95875849031782,2.58087014675783,5.17356528805017,2.83030589412112,3.56577657204843,-5.30487954551279
Denmark,DNK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.950032280359281,0.456529990797932,0.441090994656861,2.77635184668432,2.35960883273722,3.81648769723503,0.987173788437161,-0.417178429513314,-4.97447907474,1.58289702078196,1.31080377939614,-0.00543231869326632,1.39267347017295,1.27799979380644,2.10441458712587,3.07304547479855,3.05647724393516,1.86000748885226,1.7114009439059,-1.7801059882175
Djibouti,DJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,7.06154324233921,7.52610891881017,7.1234323372872,5.458091517212,4.7744168883374,5.5451305999467,1.31636324158441
Dominica,DMA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.0638447296175713,-2.82799889265104,6.35313712169359,3.0506902946631,0.655862268923528,4.65945548635737,6.3529724394503,7.12105798575789,-1.16959064327486,0.672634400445048,-0.22355068823471,-1.05900024335187,-0.99994063117542,4.75378658076897,-2.73150306271826,2.76364798170461,-6.61899463280534,3.54758441831531,5.5024834367041,-16.6041095231221
Dominican Republic,DOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.45951636772918,4.49510340292099,-1.34570618506442,2.57013427930197,9.4282369467968,9.1743554058408,7.41595171481455,3.20950426157958,0.946155167790621,8.33965105962218,3.13342300326755,2.71736789670562,4.87520509332271,7.05046368965911,6.9270187716221,6.65920026269582,4.66670467732366,6.98252758458058,5.05216802016253,-6.72023937283404
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.20627185748789,4.92809549611376,2.88450036512064,6.83239736646514,5.39862243994342,4.34113198577639,1.90242859700484,6.56492068224719,1.0910129698311,4.02913787986621,8.48147656332823,5.783212336172,7.21123653679159,4.22606520388456,0.119692109287612,-0.687954245877947,5.97039880954841,1.044295546927,0.165403532646692,-9.24509637743429
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.53525197391507,2.39020402573726,3.19345473739745,4.0920716112534,4.47174447174434,6.84383819379117,7.08782742681038,7.15628356605819,4.67359979952391,5.1472348575531,1.7645719489982,2.22619979863525,2.18546605362143,2.91591187985748,4.37201907790141,4.34664345555447,4.18122099994778,5.3311086189448,5.55209307156956,3.55016483786838
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.879613659882722,1.57291844759789,1.56539303147618,0.889404485692197,2.68083009363194,4.3369986028604,1.84760220587859,2.15440298282768,-2.10876837627522,2.15419536693635,3.77358499834686,2.88770010188691,2.18295232499635,1.7293998423459,2.40000008852115,2.53906241135864,2.24761908134138,2.4124442237792,2.43747159065784,-7.893101359867
Equatorial Guinea,GNQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,63.3798754250602,19.4628340359251,13.9552503163825,37.9987268556423,16.7487006053541,7.70491760658767,15.2821139194857,17.7991091333811,1.34335628806095,-8.92417588851806,6.52392362989873,8.31287184445641,-4.13319850131583,0.415066301596866,-9.11004114881537,-8.81641723219757,-5.66750850486686,-6.23654406734575,-5.48182537893445,-4.79108083383294
Eritrea,ERI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.75543552816325,3.0054291917378,-2.65551592487554,1.45173556595506,2.57444955124846,-0.969217110711355,1.42682221120323,-9.78303001782456,3.8765015275421,2.19419034888082,8.67980010138049,..,..,..,..,..,..,..,..,..
Estonia,EST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.88074970282548,6.93300013103013,7.59630144033751,6.80069516042603,9.5230580329964,9.76257036838051,7.57091811341863,-5.12531270862181,-14.6302203081112,2.44974591575541,7.6069766353788,3.67202115931168,1.75649461188266,3.32278753598732,1.83815704837467,3.09301583441155,5.63467432229395,3.69969444001093,3.72665318178397,-2.88381004140328
Eswatini,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.05476490606897,4.380099087901,3.88021358597115,3.62391422596615,5.99877654987948,5.99216683783499,4.43537557686975,0.82166391380008,1.56504885243523,3.79375496828149,2.2472297610679,5.39663069666719,3.86121379766628,1.71688783296895,1.35489493183989,3.5289979506086,2.46505860491378,0.769171433736886,4.96212142479391,-2.88706296038356
Ethiopia,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.30130632052328,1.51472570631101,-2.16135972205798,13.5726031368695,11.8187659466494,10.834727065877,11.4561670000236,10.7885216853725,8.80255319782566,12.5505383459308,11.1782962271641,8.64781163337416,10.5822700482672,10.2574929610051,10.3924630202334,9.43348265784402,9.56418964295607,6.81614779681703,8.3640856990789,6.05953088643369
Faroe Islands,FRO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,-4.55329824103478,-0.379817991218616,3.56636317884431,7.08148344487884,5.85614389735763,5.43214206841004,0.958001934486234,1.38644795938293,3.51201367488443,2.76370952267429,4.53851028676189,-1.63732118017028
Fiji,FJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.00000014675206,3.19999911373267,0.999999344757299,5.29999970460935,0.700000402432437,1.85248387199486,-0.850654310045826,1.03279422025967,-1.38603770763581,2.95467242212241,2.70514302901049,1.41131438177968,4.73421948956532,5.60351489641585,4.50119938335874,2.44565200769968,5.35336493706966,3.81235097047221,-0.581946371012094,-17.0386675274098
Finland,FIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.64026215850627,1.68732630464513,2.01179966596534,4.00537948777921,2.77730927081576,4.01957322804103,5.31280178224827,0.784431219273031,-8.07603089881314,3.16828772325258,2.39039472621836,-1.52284028499332,-0.979741028068631,-0.47806831857902,0.46650351789539,2.57193423155972,3.30337016113322,1.19297772988504,1.34973843826123,-2.49103620977239
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.89946700332246,1.06775025028361,0.967827177709708,2.86825057188587,1.88856580217112,2.7140645179325,2.53048186196499,0.380171425522363,-2.82455150288962,2.00032472699981,2.43757656877079,0.183835271019575,0.781756445913402,0.997832937998666,1.06675473488909,0.860031082016107,2.08361485062076,1.64590872932709,2.02744647639635,-7.44064593044142
French Polynesia,PYF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.34159557808907,0.846181482808589,2.12692884872612,0.971259129987516,0.309973476180019,0.889584117597607,1.70497563803002,0.00676755066312751,-4.23139183069446,-2.4660641898174,-2.96195745427229,-0.927537712532072,0.398801414346934,0.593554452942286,1.66510563013841,2.3696444471055,4.37450238290198,1.83202822787646,2.69993449863051,-7.05099065433484
Gabon,GAB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.13523342197423,-0.249033168543434,2.2473300115045,0.689543058464849,2.67620333310926,-2.80657835569052,6.00810802487668,-3.30843064878751,0.130331119816617,7.08988731455126,7.09175334258654,5.25107691750407,5.63869900338696,4.31496444107469,3.8788993950789,2.09144220829562,0.472642030911146,0.83791658082157,3.92080879452831,-1.8377610635094
"Gambia, The",GMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.80000024323377,-3.25000014970206,6.86999962173842,7.05000000064635,-2.35172936176019,-0.555580977246521,3.04324950829739,6.25590553394287,6.6657243078367,5.90833580968288,-8.13044422315659,5.24156924630741,2.872768790327,-1.40738249510954,4.0580738039996,1.94335965478776,4.8226112492757,7.23489033258579,6.22205315994859,0.591487287873974
